time_utc,tx_hash,token,symbol,name,bnb_amount,usd_amount,token_amount,trade_fdv_usd,trade_fdv_bucket,state_pool_bnb_after,state_pool_token_after,approx_pool_liquidity_usd_after,trade_volume_usd,bnb_price_usd
2026-02-06 09:46:45,0x6a886cbc44ef84ce9af471fdeb74549dc56ba97c0b5739dab2f9d769af76d5b7,0x7ce771830f086bc88bfe422991e87d7a45904444,,,0.3,197.091,27937235.021644037,7054.778321738215,0-50k,2.3316489876176667,505259235.1103195,3063.6468707903573,197.091,656.97
2026-02-06 10:26:32,0xb72298bd8c80e65539e5011b4e23180fdc3d359e56818ab146ae4e9a913bc941,0xc3ce9abe575110ca5c13fe6154c61464d93d4444,,,0.3,197.091,42690646.09495951,4616.725630284395,0-50k,0.7371820764664753,685284963.5946649,968.6130175523606,197.091,656.97
2026-02-06 11:41:24,0x263dfb20797899eafc21b5062cf3f87f0518a9dc131be3aca02e1ef75487c60a,0x0d318405766a016f26a41bdf4fb3c7b08d534444,1 个空投,一次空投就能改变你的人生,0.3,197.091,14778310.565325169,13336.50413751901,0-50k,5.461068554447493,295500222.19206506,7175.51641643074,197.091,656.97
2026-02-06 11:49:14,0x51bdfc5104f44e3d482028e4da2f8fcb7da3f1d5a5dbbfe5784a49530dc50c26,0x0d318405766a016f26a41bdf4fb3c7b08d534444,1 个空投,一次空投就能改变你的人生,0.3,197.091,18121949.371334344,10875.816721558798,0-50k,4.348383532569397,355773970.9613884,5713.515058784234,197.091,656.97
2026-02-06 11:53:55,0xe6b34ec4e4b450a5ace33141523277f14f08e6504b6369624ba0436cc04a99b6,0x43a005cfc97e6a0fa6c4bd1062531d1fc0f34444,,,0.3,197.091,20779931.898180276,9484.679784598307,0-50k,3.6629057883981164,399700352.4275728,4812.838431607821,197.091,656.97
2026-02-06 12:14:53,0x37d29b40cdb30751883a6154964d16c84072b345319195777cea6952d49b0d01,0x66e8969ac8fa7a13b03b7897234017d80a1f4444,,,0.3,197.091,7900535.675882436,24946.5362964754,0-50k,9.68084210362354,143842781.99625662,12720.045673635115,197.091,656.97
2026-02-06 13:05:43,0x05a4902478c723d0334bf4fce8a51e9f2fedc112340e8b0a2d43ad476563248e,0x8395e62ff57d0a9409cdd51776c93e4105cf4444,,,0.5,328.485,11986492.392189626,27404.597546321405,0-50k,,,,328.485,656.97
2026-02-06 13:27:25,0xbdcf642803ee7406ecb872f3f82687d0fed91f97df47e717faf47faf6618b21e,0x0b0a6965da90aea76d67027527de60def5c34444,Topic Rush,Topic Rush 币安战壕新更新的,0.01,6.5697,1469375.211941259,4471.083999927063,0-50k,0.4860853649896641,721502924.019158,638.6870044745193,6.5697,656.97
2026-02-06 13:29:55,0xb62e202da55805adfd0af896d59df734a3622f3ae0c6809e4de19c715f091ad6,0xc1c8d668130c5c57f6e4bcb6b26edde33b824444,,,0.3,197.091,19576614.800557956,10067.675234350663,0-50k,3.955911341783881,380195988.28344893,5197.830148423513,197.091,656.97
2026-02-06 13:32:42,0x5c06bf0d186b46bb562de14c3d4d31de05d1e8878aa502af2ae9aaba8501afd2,0xf75e27daf5653163b62c0261f35ca89218794444,,,0.3,197.091,4794430.800606575,41108.32092415741,0-50k,14.133896508039268,52182078.08917526,18571.091977773114,197.091,656.97
2026-02-06 14:08:26,0xfce71b414dba999232d3cb645f08178a5c94d86fc79f77d6836b57fa56f7d7ae,0xeb01b62030e3117fdf2d9dded5d968dde2534444,,,0.3,197.091,32305750.03644467,6100.8024818386275,0-50k,1.7468501058507961,562860100.7403252,2295.256228081595,197.091,656.97
2026-02-06 14:15:27,0xaf4a60ab2de6d2eed0ed4933fe00eb67ebca1bf48f8ea2a7788d55a89eaad5f9,0xdcbdfe4753be05a5a50b4b4619a312a77e934444,,,0.3,197.091,36850201.89587104,5348.437453800857,0-50k,738.0505241714249,636488247.1714374,969754.105729802,197.091,656.97
2026-02-06 15:25:44,0x7e24242403ddda23be7ca413cf37ac1637336f67ba58782fa3c43de3b0912178,0x43a005cfc97e6a0fa6c4bd1062531d1fc0f34444,,,0.3,197.091,37641745.98317939,5235.968599545627,0-50k,1.175725167551164,627973036.2317449,1544.8323266521763,197.091,656.97
2026-02-07 06:43:28,0xd62a6a60b6cf8e935a2d5c59fd4d1902e833cd459082094f6b099c5a295f8ca9,0xc971ba13aa9a4107ee2d904010eea2d01cd34444,,,0.3,194.022,13225208.329669826,14670.61955952144,0-50k,6.1162438612979715,265118669.19907644,7911.239109711701,194.022,646.74
2026-02-07 08:56:17,0x4f82d28750eb7ae4902800b374f38ba89fbe9addb2e80e9dbadd3c2ea5299e38,0xe7324f2987acd88ee7286eb9dab0ee926ad36a68,,,0.3,194.022,950365.0285677422,204155.23947930083,200k-1m,,,,194.022,646.74
2026-02-07 09:17:29,0xc4b9acf6ccc3dcc1b4de2a2a83b183dabfadbf63346ec7b5db5aff07789e7bb2,0x907e3ccfb567ec33dc5b362ee83176394d9fffff,,,0.3,194.022,23292791.908400584,8329.701341213015,0-50k,3.1259752139442925,438634866.75305986,4043.3864197326634,194.022,646.74
2026-02-08 14:42:47,0xa544fa1e716959c9dc34409a83c4e5df8a043b3ca090fb58ff238c09700663e9,0xafc64c912be7088db7325166d6cb58642d174444,,,0.5,319.745,3266431.2540345,97888.17676939325,50k-100k,,,,319.745,639.49
2026-02-08 16:22:19,0x47a4e89c0c75c8748d4710abf9b35f533e9e904ee199e07e6fbb518f2b70dbde,0x97d48e4c13264560646159199db0da5c450f7777,,,0.3,191.847,22478240.548495565,8534.787212820358,0-50k,,,,191.847,639.49
2026-02-09 05:10:48,0xc9f17a93351e527e60d3f9848564b5508ff2df30e2a8636d2240667bd1ea9e83,0x878b5e9a8cad8a9044e55c57c7bfd072768e4444,,,0.3,190.83,36228449.66287617,5267.407293874526,0-50k,1.3146288197484957,611221687.663439,1672.4707844840361,190.83,636.1
2026-02-09 05:14:26,0xa58b140379ef87dc1c52a2e29a70dae09dd9475db7bf9ba7dfc8383709044dc7,0x39381d02db676143e3e99d41cceb3acc67524444,,,0.3,190.83,34299496.25739429,5563.638560985012,0-50k,1.5178982074492227,587799883.2009411,1931.070099516901,190.83,636.1
2026-02-09 07:20:01,0xdce2e2cf10641dfe3e8298362e28a710bccfdb43705d5a861930cd0ba52fea1a,0xf1305a44cde4582b5258ac7cfa4e04b9f68effff,,,0.3,190.83,37648944.841541655,5068.667948150281,0-50k,1.1750377273627903,628057516.1458412,1494.8829967509419,190.83,636.1
2026-02-09 07:48:51,0x068e409e4c4cf5b1cf6a6563ad8cc4b43329e07bac6bbad0d8e77bf863a8ab20,0xf257dffcee335dc6b555ac5be2c45975df207777,币间盗,税收给真作者,0.3,190.83,8907408.15337317,21423.74040957516,0-50k,,,,190.83,636.1
2026-02-09 07:54:14,0x7a8b98aed120dce218f0b247c83f8fccd42caf7bf49cad88453e55ae81c27712,0xf257dffcee335dc6b555ac5be2c45975df207777,币间盗,税收给真作者,0.5,318.05,6923173.502413727,45939.91467772887,0-50k,,,,318.05,636.1
2026-02-09 08:06:02,0xc8e8b31782f44d142596433b2471d0d10d516efcb585a02f4ef2bd5bf998ed3a,0xdb840635cffbf2aafdd869f60a2e22da53a54444,,,0.3,190.83,43891567.57468898,4347.759958112006,0-50k,0.644179833762956,698388036.8609049,819.5255845132326,190.83,636.1
2026-02-09 08:22:12,0x0a01cb7490f97569496f0950a344e57eacf28a11be775b3b4453bb6f2d6856ff,0xdf5ff27cf568d08454af3810fc6ed48bc85d4444,,,0.3,190.83,27237927.466022298,7006.0396569470695,0-50k,2.438113250953394,495615483.37196666,3101.767677862908,190.83,636.1
2026-02-09 08:48:02,0x74605ff1fd7f77667c2c21d8ea0e4b80f1e03e0a329d75078ff9ce611d3559be,0xab97731d1a47a5f8763e01c1a2eb14ead9424444,,,0.5,318.05,853360.7436818858,372702.8719738743,200k-1m,,,,318.05,636.1
2026-02-09 08:48:19,0x6ac6e53f5c51c7fe35d5931882a4108796dfac1ab07bae83fbd3b2f1d6f3db5f,0x8ea748ffe21ec4e1a7b18ba77632050c37594444,,,0.3,190.83,15715103.860216985,12143.095056666407,0-50k,5.113749826911371,313037572.5778756,6505.712529796646,190.83,636.1
2026-02-09 08:48:36,0x5c9fd94211bed6bb7587a19a987a21142f9186fded07630205db5799b2d28319,0x7a40c80ed70e2d801b9423ac5bb599e63a044444,六大门派围攻光明顶,六大门派围攻光明顶,0.5,318.05,2468982.2430212703,128818.2614107444,100k-200k,,,,318.05,636.1
2026-02-09 08:52:39,0xa94af7911cdffc3a7bd4a63fbff3aae88b54aaecf2360033bf780d0ecf0a4f39,0xf257dffcee335dc6b555ac5be2c45975df207777,币间盗,税收给真作者,0.3,190.83,952265.3609205731,200395.82224803497,200k-1m,,,,190.83,636.1
2026-02-09 08:54:55,0x5558ee5945c7db995de1121b5576d0f0cf22c7f5268b0397fe0a02d815dfb28d,0xcb6cbf449f59366706308d7aa59fd61614084444,,,0.3,190.83,15792180.144171923,12083.828721421058,0-50k,5.086557778693505,314456299.11014366,6471.118806053878,190.83,636.1
2026-02-09 08:57:11,0x28c6ba02beb45dc5afe8193a1e512d44a5dc4d83f0184c366eb6af29d83d427d,0x3991bde1283add48bb2d74f4df5e2a0cda5c4444,,,0.3,190.83,20866612.725200307,9145.231308651135,0-50k,3.642783400353137,401082597.5420594,4634.349041929261,190.83,636.1
2026-02-09 08:58:59,0xc75998ff35b762344f52b24ea3da2ea6c7dd58636cf70cd1023a4655c570d008,0x7fa62b4facfac33e925634174821b3056ca74444,,,0.3,190.83,13178852.335445564,14480.016555519607,0-50k,6.137561681070095,264184487.62455478,7808.2059706573755,190.83,636.1
2026-02-09 09:02:24,0x33e17ba030a23dfd35e4d9439ca4b6dc02342f00932afbaa4293bda2e1eff6fc,0x7acd40ca84fbb31a87ad86a1a7bc08dc36ed4444,,,0.3,190.83,29780985.726919405,6407.779841467987,0-50k,2.069158039770085,530101680.029908,2632.382858195502,190.83,636.1
2026-02-09 09:06:56,0xf355e1e66c5c6a1b6c6e6f7d67b63d1434f8d3c9601fce8017efc37d9c84cd0b,0xbbbea50df03aa099202f89ef7a63e5c711ae4444,,,0.3,190.83,34917728.678931676,5465.13210394298,0-50k,1.4509185860260894,595379516.1224948,1845.858625142391,190.83,636.1
2026-02-09 09:27:43,0x143db9eaf4ee0e4a3433376984e4bca64193f008fae3ebcf6ab1058c47ac052a,0x8152871b4d3d3399d9c00800ea238ecda1264444,币安AI短剧比赛,六大门派围攻光明顶官方tag,0.3,190.83,37846172.0762877,5042.25366875514,0-50k,1.156280294162542,630368750.4866552,1471.019790233586,190.83,636.1
2026-02-09 09:48:15,0x87a1d5194cc4fddf72d188603219d8108febca33e35caff12cb26d95c4d3ce21,0xe4cca507186766932460c2f36100647b3859ffff,,,0.3,190.83,19314727.794421416,9880.0253377175,0-50k,4.023282487974178,375869964.28864384,5118.41998120075,190.83,636.1
2026-02-09 09:58:06,0x2eea6fd09ef5251f8e5a3c8ecca2985ac60cfa02c4ff056f83b55d5edbef5227,0x3c471d10f11142c52de4f3a3953c39d8aaaeffff,,,0.5,318.05,16904725.77430569,18814.265563740737,0-50k,7.9369635167811285,195512973.4095619,10097.404986048952,318.05,636.1
2026-02-09 10:34:27,0xc69f18fb8358cfb816b5b431420fea6a91ebd54878c423d3a500eb0be9d940b9,0x67efaf7292103c21f00f1937c07416b5dfe74444,,,0.3,190.83,6272984.741737347,30420.92526230955,0-50k,11.599849829878766,98707653.7971226,14757.328953571767,190.83,636.1
2026-02-09 10:35:06,0xef3208f55f004287ade9827a2b95a847cb5b6e23a02fcd14c61cdd9e440956b7,0x618ea1152d5f9c32827e536e7041746a6cb04444,,,0.3,190.83,25144742.843227874,7589.260355128087,0-50k,2.7829159829180523,465957811.4368473,3540.425713468346,190.83,636.1
2026-02-09 10:43:17,0x6b8fab73562b8f4aea6b5c82350bc3beebb4b79bcb2d64a3c30677b04aee8380,0x67efaf7292103c21f00f1937c07416b5dfe74444,,,0.3,190.83,5912192.466567224,32277.36598209919,0-50k,12.129399621101019,87919685.55254225,15431.022197964718,190.83,636.1
2026-02-09 10:51:10,0xfb4c6de547641041bbaf6da971bde7e70190e46e5e1509760938598fe48e05c4,0x4b9487dd3eb698891c9faf051f835d22a8d54444,,,0.3,190.83,20331388.755561303,9385.979595112593,0-50k,3.7690799398926953,392499776.8787418,4795.023499531487,190.83,636.1
2026-02-09 10:59:27,0x0e1f7fb76c4035bc07828da7a3c504f706cd22d1ce7e8a951461c73b0009fdef,0xc69fe3c9e4ecb9f4c01bdcc4377f00fefde0b204,,,0.3,190.83,146673782.28238827,1301.0505151670432,0-50k,,,,190.83,636.1
2026-02-09 11:42:15,0x8ef48143bdfa0e3b54526d010ff34e387aa9f9218e251bad1e30587a8ee8baa3,0x93439676548882bd77802e1c83195142992d4444,,,0.3,190.83,19231415.08630125,9922.826746947516,0-50k,4.045002928312316,374487426.0997822,5146.0527253989285,190.83,636.1
2026-02-09 11:49:11,0x92c63ded08a2aa5cb35b5909d07f9ef9223201651fea692320bdc557114f0c86,0x19b0f1baa165804d64a49d05394d8f1e164a4444,,,0.3,190.83,21600564.60417705,8834.491296727398,0-50k,3.47728593068742,412669794.92811775,4423.803161020536,190.83,636.1
2026-02-09 12:26:15,0x37487d292d390f9d366444bb18a0f91280bf930eb9feb96371131aa5a48c043a,0xbb983ed26cbb5433ad0a8f434df307d74280ffff,,,0.3,190.83,26623061.930138092,7167.845700872401,0-50k,2.535167169990631,487029805.5466244,3225.239673662081,190.83,636.1
2026-02-09 12:40:28,0x2c15e1ca52f8aa3c4fbc3f7a279c3608379b24614b244860dbec95ee8a2dea79,0x44447b99f8bf2917df76cde55077483de1d3dc2d,Auda City,Auda City,0.5,318.05,15455114.371276941,20578.948324775283,0-50k,,,,318.05,636.1
2026-02-09 12:42:19,0x69b1fe92119b3cafae0aafc89bf0540721967edaf8d837567d11f61968613fa6,0xbb983ed26cbb5433ad0a8f434df307d74280ffff,,,0.3,190.83,23975683.853213035,7959.3141604770735,0-50k,2.994855425395423,448836253.66490096,3810.0550721880577,190.83,636.1
2026-02-09 13:12:00,0x67893b777a88cf06628c703704018a3e4271f14d5a287c1c6445f6449d35f5b6,0x67b59ca6f36926ef6f5f766169be988daf907777,,,0.3,190.83,28244711.9010825,6756.308956817021,0-50k,,,,190.83,636.1
2026-02-09 13:13:22,0x313ec20d5355deff40dd974ab304add9b7b70d791b93a25de8ce6939b2788499,0x2c263fca3063e828214d6d9fc217702df3754444,,,0.3,190.83,13274332.109537028,14375.86451998568,0-50k,,,,190.83,636.1
2026-02-09 13:22:27,0x4259d6156fcd87c0b7173cb9a633c79d7d85018bd69b794f01d18db44d86dae7,0x24338b75c09e288259c7c605f524082da9674444,,,0.3,190.83,48899053.09603121,3902.529556661054,0-50k,0.29405940594059404,751100946.9039688,374.10237623762373,190.83,636.1
2026-02-09 13:24:33,0xd357efa2a15ddfc4b49245117a022b5d171cf34a56239c1906ea1671c40ada32,0x0e29c02a37c2449fabc77684be01f2aa1c1a4444,,,0.3,190.83,24872933.401995815,7672.195189679065,0-50k,2.830856306028109,462014336.4813204,3601.41539252896,190.83,636.1
2026-02-09 13:26:34,0x5fec9e9d8b44fdc343a568a21e030a1b293cf5b0aadb3a37d366a8e4334561e6,0xb06655ec86ca50f956f615ffccdd17f22953ffff,,,0.3,190.83,23248656.812777936,8208.216136388402,0-50k,3.1346476744011245,437970274.932259,3987.898771373111,190.83,636.1
2026-02-09 14:43:37,0x3c97a72ed4f41e2037d0564784f8d1342ae8a8c9448a3fcd97c0a664ebc89862,0x5e0d972cc30d02a07502fc88b6f7677a57414444,,,0.3,190.83,11116829.087234601,17165.86613885511,0-50k,7.216773371870972,220781258.2683689,9181.179083694251,190.83,636.1
2026-02-09 15:37:15,0x3cd4c432c815a66eea3084218c670b67fd6c23b9fb71f146163ad827218a17be,0x55d398326f99059ff775485246999027b3197955,USDT,Tether USD,2.0,1272.2,1240.261105593447,9421521961.28443,5m+,,,,1272.2,636.1
2026-02-10 03:50:19,0x595e1d25d5dd1873d50c4d54887be7d70e79eefa166a4b8a868751812df15de6,0x8b888f57a2440b0dc9154d9a7ecc6fe30ad24444,,,0.3,185.862,47292795.68439253,3930.027762375186,0-50k,0.4002880093156284,734513349.1286694,495.98886658280884,185.862,619.54
2026-02-10 03:55:13,0x1d5d826cec54c3529d00f18e22b86904a9183293540de511649c81141dbff9d7,0xcaac1409853dfda2d1477a64013780d23ebc4444,,,0.3,185.862,32061871.644055728,5796.979105381042,0-50k,1.7763127961198388,559755166.1551447,2200.99365941617,185.862,619.54
2026-02-10 03:55:58,0x1e9a456d6e9cc19d5957f9976c6238105630563d2e727303f3d584daa6b5b93d,0x2872a1a24fbd5178fe54063bc5539ab2f6e44444,,,0.1,61.954,1380705.778013641,44871.254242978845,0-50k,15.564107139179782,30713955.96535574,19285.173874014883,61.954,619.54
2026-02-10 04:00:35,0x3ea7a3398bec4f42aa2406f8a368b442fa2c23a143ce15784c77c350240dc605,0x23aeaae06a03e7f987e5fdce11d30bfef9ab4444,,,0.3,185.862,34298965.40052599,5418.8806522178575,0-50k,1.5179564978646338,587793344.4281439,1880.8695373741105,185.862,619.54
2026-02-10 04:09:22,0x682f5697c8fd472621e7c6499742bcd5caaa6e0b0b78a59ae1d4549cc0d0ce27,0xa7a65e00f91511f6f8d62a6caeffd848a6cfffff,,,0.3,185.862,14540062.682487652,12782.750945348811,0-50k,5.55471165633897,290949768.3574879,6882.732119136491,185.862,619.54
2026-02-10 04:09:46,0x9281ff90620a145dc28ca8022eba24dbd971ca32549ac648500234980d280d55,0x03e8e63daafce15d068a9f45146aad83d8dbffff,围城,围城,0.3,185.862,18774187.54117278,9899.86914706135,0-50k,4.1667695873990995,366844444.7085576,5162.960860354476,185.862,619.54
2026-02-10 04:17:17,0xe1decd83342f4415d110a9aebd5b5bbc4b95630959049f52137c0e70dba5b055,0x1410d3efd38e7be5105ce3b8d830a16512b14444,,,0.3,185.862,54997711.387484774,3379.4497136528953,0-50k,,,,185.862,619.54
2026-02-10 04:19:49,0x149f0b0eac611925337870e68a2023a08c4fe558c292b44221e6de18530ada2a,0x45989f5272613c4c230b050ab56139fd34314444,,,0.3,185.862,41919348.58849245,4433.799814604517,0-50k,0.7990099009900989,676767735.7792299,990.0371881188117,185.862,619.54
2026-02-10 04:41:04,0x05152ad9bc97a0dd5bcee24d1a2c7fdf9e6f5db3a26056496739bd2729821770,0xc2ccead701b427445129f08a4c5a0610a203ffff,,,0.5,309.77,16217632.461545894,19100.815161183655,0-50k,8.227354067628383,186039886.93516475,10194.349878116976,309.77,619.54
2026-02-10 04:49:36,0x40ac85566ac111fe28ec66b1ac15ac16666b894a52007ebe5ce097a0723809b0,0xcb7ecb13a9fd183edf32befbd985d7c599d64444,,,0.3,185.862,18348225.1728837,10129.6990988905,0-50k,4.284281500457004,359637434.3658158,5308.567521586264,185.862,619.54
2026-02-10 05:01:06,0x7460684abc71f38fee61ca59a01039993c9fe08ea59533ba0df320bc2db621d1,0xe72bd5e09c70638629d722ecc59d087fee5b4444,,,0.3,185.862,43292374.01591952,4293.181056129068,0-50k,0.69009900990099,691874051.4480506,855.0878811881187,185.862,619.54
2026-02-10 05:12:00,0x2e9518ceceb7dff8ccad7153476cfec002d75947f8b4868a1620f6ef70c274d0,0x42fa5f5f4d2a6e504c0a3f646710bf28c45d4444,,,0.3,185.862,42036224.47502445,4421.472249736146,0-50k,0.7895317436023279,678063590.872176,978.2929928627724,185.862,619.54
2026-02-10 05:19:02,0x0f8f790864c6bd76b866e4c56c0a3149db1d0231dbc1dc745e840ab54d3f835c,0x7c844c64d01d08eddf16751253ea32c9bc8d4444,,,0.3,185.862,41190929.452945374,4512.206994802586,0-50k,0.8589881640247049,668648593.5304832,1064.3550542797313,185.862,619.54
2026-02-10 05:59:18,0x28f15ebc6035f6a518c9950633fba3d33359523761428284cda050af02496315,0xa8c839896f6777aebca9272b5cdc08099a26ffff,,,0.3,185.862,15799838.176369721,11763.538203699813,0-50k,5.08386694396848,314597064.54932076,6299.317852932463,185.862,619.54
2026-02-10 06:20:59,0x1aa1a4047a85a8b45e8d88c9c79ba5ec4998a5f335b3b6649d562912e8d31fbf,0x80e4fdeb6b8f90056a548a70eab433a83737ffff,,,0.3,185.862,33844654.08882063,5491.6206119947565,0-50k,1.568343630342462,582178001.5005616,1943.3032254847378,185.862,619.54
2026-02-10 06:29:42,0xd708742d8d995501a0b7dc7b8a512e18922951070398bd072190f1e5ea69305d,0xd385e8005f4f3eacf0137913bb91349182394444,,,0.3,185.862,41079343.704055406,4524.4637143911195,0-50k,0.8683168316831683,667398234.5820235,1075.9140198019802,185.862,619.54
2026-02-10 06:42:30,0x7495330788e3d7008559b6df28b380cfd8ddc0e828523730815710a9210421d0,0x369aa8f310d8c14b4a5f43e0e7b8ae90eb2c4444,,,0.3,185.862,48898815.63432754,3800.9509553340326,0-50k,0.2940747223011226,751098515.9219347,364.38210690887496,185.862,619.54
2026-02-10 06:44:41,0x4f2a2ea7aca8cf63586df50aaa10e17f99495265de5fb3984c8f4ec060b25de7,0x48e449fc24e4295e91bff3dc779d46ff1af04444,,,0.3,185.862,28385446.67469522,6547.791976995396,0-50k,2.265491132253722,511374664.9475768,2807.1247521529417,185.862,619.54
2026-02-10 06:47:19,0x54a39627023efea1f6e6637e4bdb0811bc7d607c6d3126454575dd3ddfae46b0,0xd0462df031604e56b3acaf37124955f5b2cb4444,,,0.3,185.862,39315142.49870663,4727.491449537907,0-50k,1.0210440845947772,647389267.9558831,1265.1553043396966,185.862,619.54
2026-02-10 06:48:36,0x76548714c6a7fcdd52049b1e0f5d91cf4bfe3b6bb98311731394d53b93cecadf,0xfcd42886a229083cc9204280a2ffba09ac194444,,,0.3,185.862,45967733.7613832,4043.3144032029672,0-50k,0.49208019801980196,720606395.5042357,609.7267317623762,185.862,619.54
2026-02-10 07:31:28,0xa99780758fbbdbbc01ebc3e20e719c7ee28c352c134c1c3d06f99822229e2a88,0x907e3ccfb567ec33dc5b362ee83176394d9fffff,,,0.3,185.862,15395584.696218047,12072.422299469881,0-50k,5.228643885153661,307117813.18200696,6478.7080652161985,185.862,619.54
2026-02-10 07:45:06,0xb81113de61b65b72b8fc2518b4e65bb2221674422a06fec9eaf4954f4852dc7e,0x03ac4fb9def72de66a2cb1f488ffcbaee4a44444,天马,Tianma,0.3,185.862,18676077.262824625,9951.875727670324,0-50k,4.1934789084574,365192000.6535802,5196.055845891395,185.862,619.54
2026-02-10 07:53:48,0xe5e39f05df624b2e62109408d5f4d57d31e06f60b9ab96cd22e13300030bb1d9,0x4444f8f160bcd2c6284697d13a24610dbb04656e,,,0.5,309.77,8886695.397842899,34857.726762547936,0-50k,2.419837722498437,754577146.4428906,2998.372525193363,309.77,619.54
2026-02-10 07:56:18,0x813c9c2d1ff61d31efa048c8540d1963c093ed48efa6d2fc5382ed403db38a5f,0x8bad0db5dfd6c6f8a034cd529b392167641a4444,,,0.5,309.77,69703628.06761102,4444.10152796537,0-50k,0.9077553848119165,662148577.5735799,1124.7815422127494,309.77,619.54
2026-02-10 08:08:31,0xb09adf0a1b50dd0b6b93c4386ee9ac5e67cc461114b53cc7e3de7307d2cb8565,0x6295785236fe1c1d0e4f36ad2061875d7ab3ffff,,,0.3,185.862,44062180.4733937,4218.1752696562535,0-50k,0.6312765779990179,700234306.0637379,782.2021822670231,185.862,619.54
2026-02-10 08:11:05,0x1169f1fd80d062249f8ab801f07ec9d2b33ff641305cb45814067aa474343bac,0x30ead4ae9a6862895024345e092885a5e9844444,,,0.5,309.77,19518861.946698375,15870.290022333897,0-50k,6.976057170389257,229844521.25358915,8643.89291868592,309.77,619.54
2026-02-10 08:14:11,0x60bc850686f3d9251ed8431849d28f429030dcc0a76cf27496600059108e7575,0xfc095793b1dbb7fe27aa963c3fad1a77a7b14444,,,0.3,185.862,22523820.05541245,8251.797410152794,0-50k,,,,185.862,619.54
2026-02-10 08:27:28,0xce29045176de8509a7eca10d7e18926a21907c75e1709aa94a9104b9c8f03424,0x263025409609ed0fda1d0cff16857ef535c14444,,,0.3,185.862,25990920.32715223,7151.035733268492,0-50k,2.638517612772477,478095258.3670223,3269.3344036341205,185.862,619.54
2026-02-10 08:58:05,0x6340894e650944550579f1bbbe4f5cb0c77a544e19a49953d9bbc6febf46852e,0xb825e4cbc3df62800e254af0140f8c9f8dd34444,,,0.5,309.77,9252611.429448614,33479.196912353196,0-50k,,,,309.77,619.54
2026-02-10 08:58:07,0x6f5ae24895422b6cdcd834e3e5bf84c5ce08295f79311db8827fa08dbc15a4c9,0x4ed3271ca3d8f6bb223115f47cd73e9e05f44444,,,0.5,309.77,18771635.18174489,16502.02536970494,0-50k,,,,309.77,619.54
2026-02-10 09:00:27,0xf267ff61a0fea337736344164f5a84d2ba946e8173c84162ef1fca92d1f70657,0x2015705392738926341ca7ad547a2b73417e4444,,,0.5,309.77,28162719.70200175,10999.292798343695,0-50k,4.817078588087612,328896028.7241816,5968.745736927598,309.77,619.54
2026-02-10 09:01:39,0xcc88af33111aafd92727e31b276ba07c14bc66064ec2f1d5bd75107d391a1d26,0x2015705392738926341ca7ad547a2b73417e4444,,,0.3,185.862,23094130.071841523,8048.019103634474,0-50k,3.1652075471167036,435638245.214098,3921.945367481365,185.862,619.54
2026-02-10 09:19:18,0x3742f15ce4605a379dabc6f026182f9b39926f6f2659dd6cdae1be5c787eab65,0xa3aef123864b1284105aab5bd8249639bf6c4444,DOGSHIT,dogshit memecoin,0.3,185.862,2378620.0453744624,78138.5830668639,50k-100k,,,,185.862,619.54
2026-02-10 09:21:04,0x014dc76caf5934aec8d4ca7668d9f38bfff71aee142893dd054f75ac9c537539,0x2910bfc293e5c0609cd173967689a28d0f564444,,,0.5,309.77,26391666.633139532,11737.417128898842,0-50k,5.171289613861386,310057913.59298444,6407.641534743367,309.77,619.54
2026-02-10 09:33:40,0xa6b118a79c7cc7702fef9f05309918a09cdad769337773965c062274ba5828e9,0x2910bfc293e5c0609cd173967689a28d0f564444,,,0.3,185.862,44972921.23804039,4132.753552215071,0-50k,0.5636452459416896,710027205.7127184,698.4015513414288,185.862,619.54
2026-02-10 09:35:30,0x0466a5dfe3d5e081298be0f59b4a5e7545483dd0d59a39f7f6a2f9c832171be2,0xf257dffcee335dc6b555ac5be2c45975df207777,币间盗,税收给真作者,0.5,309.77,2704977.615354794,114518.50774719608,100k-200k,,,,309.77,619.54
2026-02-10 10:02:07,0x4441246d27cd0cf1b8dedebd73dad961f397cfbe40b8fbf8e11c874dea5eb6e2,0xf257dffcee335dc6b555ac5be2c45975df207777,币间盗,税收给真作者,0.5,309.77,2945275.523918282,105175.2195963975,100k-200k,,,,309.77,619.54
2026-02-10 10:02:46,0x43149d14b7269d609bb8cf0023472fe9b3c1836b18a678fd26cda806deabd3d0,0xf257dffcee335dc6b555ac5be2c45975df207777,币间盗,税收给真作者,3.0,1858.62,11100973.80909763,167428.55464416975,100k-200k,,,,1858.62,619.54
2026-02-10 10:15:00,0x3805550e8bfc8b02e3e7c77c60170a88a5a2ced71681b5ddcf436adb89b90324,0xed9da90c695fb573ab86aee57437eeeadefc4444,,,0.3,185.862,38945394.12394589,4772.374350827823,0-50k,1.054361993148647,643136749.2429585,1306.4388584706255,185.862,619.54
2026-02-10 11:56:00,0xa5a7cb5dc39c4c63b44a5f0a0cf24c23dde749ac976fa02ab25ec39ec5698e04,0xa3aef123864b1284105aab5bd8249639bf6c4444,DOGSHIT,dogshit memecoin,2.0,1239.08,1069310.6307903214,1158765.2496115211,1m-5m,,,,1239.08,619.54
