token,symbol_or_addr,name,first_buy_time_utc,first_buy_bnb,first_buy_usd,first_buy_fdv_usd,first_buy_pool_bnb_after,first_buy_approx_liquidity_usd_after,first_buy_trade_volume_usd,first_buy_bucket,buy_count,sell_count,buy_bnb,sell_bnb,fee_bnb,realized_pnl_bnb,realized_pnl_usd_at_trade_prices,realized_roi,token_in_amount,token_out_amount,net_token_amount,open_position_flag,last_trade_time_utc
0x2d858abd0407922b581b4e348772a746810e4444,0x2d858a...0e4444,,2026-04-11 07:40:33,0.4,242.848,5457.016769413335,1.6714516706196498,2029.5434765332036,242.848,0-50k,1,14,0.4,0.8756530982899526,0.0003966457199999999,0.47525645256995264,288.53769748426964,1.1881411314248815,44501970.63002754,44501970.63002753,7.450580596923828e-09,False,2026-04-11 08:09:38
0x2d8c4a95f25b79550d672accd3461bfb376e4444,0x2d8c4a...6e4444,,2026-03-15 12:41:19,0.4,269.62800000000004,4198.243023706478,0.3920792079207921,528.5776633663367,269.62800000000004,0-50k,7,1,0.406,0.38978901940978955,0.00025720584,-0.016468186430210478,-11.100710427012,-0.04056203554239034,65095664.68786929,65095664.68786929,0.0,False,2026-03-15 12:50:08
0x2d99c6f7473f0be4c4a31a102f142a914fc24444,0x2d99c6...c24444,,2026-05-06 07:05:13,0.77,498.66740000000004,4888.14783048916,1.221746890307375,1582.4554422017243,498.66740000000004,0-50k,1,1,0.77,0.6340672586295824,0.00306039828,-0.13899313965041765,-90.01473710040352,-0.18051057097456838,102015613.5396785,102015613.5396785,0.0,False,2026-05-06 07:05:35
0x2dbf91d3831ec85ae3b19637d7ed50746ecb4444,0x2dbf91...cb4444,,2026-04-10 11:57:36,0.4,242.40800000000002,4709.424114572808,1.1356762118737267,1376.4849958394316,242.40800000000002,0-50k,1,0,0.4,0.0,3.771684e-05,-0.40003771684,,-1.0000942921,51472960.19695793,0.0,51472960.19695793,True,2026-04-10 11:57:36
0x2df5be959c63ec4dda1f809bddb9fff788754444,0x2df5be...754444,,2026-04-06 08:52:06,0.4,239.98000000000002,4467.893287059306,0.9861386138613861,1183.2677227722772,239.98000000000002,0-50k,1,1,0.4,0.3357066197912538,6.0038159999999994e-05,-0.0643534183687462,-38.60883335032927,-0.1608835459218655,53712115.43818024,53712115.43818024,0.0,False,2026-04-06 08:53:53
0x2df5e4053ba4d0d949fe98f88c87f2130e664444,0x2df5e4...664444,,2026-05-30 03:08:32,0.6,430.632,5764.447161553187,1.355037910825129,1945.0756187148231,430.632,0-50k,2,2,1.0,0.9368630265639997,0.04416678492,-0.10730375835600034,-77.01405344726858,-0.10730375835600034,101713922.80204234,101713922.80204234,0.0,False,2026-05-30 03:10:00
0x2e02e92c2473515c8d85c6c784ef5059ebee4444,0x2e02e9...ee4444,,2026-05-23 13:38:43,0.4,262.224,9982.026157594215,3.973934175430569,5210.304576090527,262.224,0-50k,1,4,0.4,0.6377229491638273,0.0001450326,0.2375779165638273,155.7465789825826,0.5939447914095682,26269616.594873663,26269616.59487366,3.725290298461914e-09,False,2026-05-23 13:41:10
0x2e03fb0fb176a8502c0904787d9fcd5d22234444,0x2e03fb...234444,,2026-04-21 11:02:59,0.4,252.772,4420.497202734973,0.7720173269986779,975.7218189005489,252.772,0-50k,1,1,0.4,0.3797294701541344,6.275124e-05,-0.020333281085865636,-12.849210316591074,-0.050833202714664086,57181802.95275592,57181802.95275592,0.0,False,2026-04-21 11:07:31
0x2e09c3a74b5520f24dc73720a237a8c616014444,0x2e09c3...014444,,2026-03-26 07:57:17,0.4,251.37199999999999,21844.076762708624,4130.183047327272,5191061.864863755,251.37199999999999,0-50k,1,4,0.4,0.5769848312277357,0.00019374648,0.17679108474773567,111.10082138801953,0.44197771186933915,11507558.901694242,11507558.90169424,1.862645149230957e-09,False,2026-03-26 07:59:17
0x2e2c15a5b16012d89e3cdcaa5f4e6c8d8f2a4444,0x2e2c15...2a4444,,2026-03-19 04:08:49,0.4,255.70000000000002,9388.327146415515,3.7960349585554445,4853.230694513136,255.70000000000002,0-50k,2,8,1.0,2.2895553303225493,0.00021907079999999998,1.2893362595225493,823.6521954653286,1.2893362595225493,37069944.62607604,37069944.62607604,0.0,False,2026-03-20 09:28:09
0x2e3b68ecc20df20507a445b5cfd246b3ec8c4444,0x2e3b68...8c4444,,2026-05-29 07:26:01,0.4,256.896,6429.242082858217,2.093937935066971,2689.6213988348227,256.896,0-50k,1,2,0.4,0.4907315536758253,0.04523248044,0.045499073235825305,29.221324794976447,0.11374768308956326,39957431.48091151,39957431.48091151,0.0,False,2026-05-29 07:28:55
0x2e591b13d3caf27adf1db47d75278315d0754444,0x2e591b...754444,,2026-03-15 09:21:33,1.2,808.884,363075.2787961836,,,808.884,200k-1m,1,0,1.2,0.0,2.102892e-05,-1.20002102892,,-1.0000175241,2227868.5640122476,0.0,2227868.5640122476,True,2026-03-15 09:21:33
0x2e767f885d1f913d8edaf83c5b38857d3d067777,0x2e767f...067777,,2026-04-14 13:33:16,0.01,6.141,92829629.27827233,,,6.141,5m+,1,0,0.01,0.0,2.275764e-05,-0.01002275764,,-1.002275764,66.15344742562017,0.0,66.15344742562017,True,2026-04-14 13:33:16
0x2e7d1a5db8a3371e356149727dcc675750a04444,0x2e7d1a...a04444,,2026-02-26 03:25:26,0.3,187.794,5240.835652042645,1.3549761209426856,1696.3759043754046,187.794,0-50k,1,1,0.3,0.30575592415819725,6.02922e-05,0.005695631958197256,3.5653516931923037,0.01898543986065752,35832835.15612749,35832835.15612749,0.0,False,2026-02-26 03:26:05
0x2e801e3a882fd0d30c3c864841eee5f568774444,0x2e801e...774444,,2026-03-16 05:05:35,0.3,203.73,8358.032139669649,2.920685431391171,3966.8749529154884,203.73,0-50k,3,1,0.302,0.24132465729883604,0.00012526872,-0.060800611421163955,-41.28969521611244,-0.20132652788464886,24596337.26664543,24596337.266645428,3.725290298461914e-09,False,2026-03-16 05:14:48
0x2e8e93015442e85ad742ff8199f8ec49b6d34444,0x2e8e93...d34444,,2026-03-10 03:34:45,0.6,385.26,5825.223401900708,1.8080984091603711,2321.9599770437485,385.26,0-50k,1,1,0.6,0.4698298117655153,0.005804505440000001,-0.13597469367448467,-87.30935080838658,-0.22662448945747446,66136519.309163965,66136519.309163965,0.0,False,2026-03-10 03:35:00
0x2e9ddd217dbb4062f0b590df94ebab9637034444,0x2e9ddd...034444,,2026-03-04 12:53:39,0.6,394.854,8870.194389859329,,,394.854,0-50k,4,1,0.768666666,0.8831898349118942,0.006517714599999999,0.10800545431189418,81.35873216060105,0.1405101314903308,54668045.55722042,54668045.55722042,0.0,False,2026-03-17 14:05:28
0x2e9e4d128014eaff4ea47c147fcdb06c3b464444,0x2e9e4d...464444,,2026-03-15 13:46:31,0.77,519.0339,4566.047356282812,0.8537623762376237,1150.9912099009903,519.0339,0-50k,1,1,0.77,0.7639376348429889,0.00869219088,-0.014754556037011085,-9.945603587868046,-0.019161761087027385,113672474.13363273,113672474.13363273,0.0,False,2026-03-15 13:46:38
0x2eac925c4de16f6c586cbe50a6efb13fd1e74444,0x2eac92...e74444,,2026-03-22 09:09:50,0.4,250.54000000000002,3901.0333020287985,0.3920792079207921,491.15762376237626,250.54000000000002,0-50k,1,2,0.4,0.5493052839292508,8.803704e-05,0.1492172468892508,93.46222258908224,0.373043117223127,64224009.53862723,64224009.53862724,-7.450580596923828e-09,False,2026-03-22 12:24:55
0x2ecf5bf265761f7befb3706660cb593aec174444,0x2ecf5b...174444,,2026-05-28 09:14:35,0.4,254.996,5574.547664878302,1.5671804691144193,1998.1237545115023,254.996,0-50k,1,1,0.4,0.304824010862088,0.02239743744,-0.11757342657791203,-73.55716357147821,-0.2939335664447801,45742904.23715783,45742904.23715783,0.0,False,2026-05-29 14:45:17
0x2ed6afeb0474574c152a425e8b8895bfd1464444,0x2ed6af...464444,,2026-03-21 02:31:19,0.4,252.168,8693.06596182086,3.493223196646434,4404.3955352596895,252.168,0-50k,1,4,0.4,0.7591041252674611,0.0001378788,0.35896624646746106,226.29950109801675,0.8974156161686526,29007947.380992908,29007947.380992908,0.0,False,2026-03-21 02:58:04
0x2eee9632306e9abad43b48c05306ce8c52394444,0x2eee96...394444,,2026-02-26 11:17:32,0.3,187.794,5083.40535436226,1.2434472585190128,1556.7462297754635,187.794,0-50k,1,1,0.3,0.37546788787988833,6.02922e-05,0.07540759567988833,47.20364674369649,0.25135865226629445,36942558.56241072,36942558.56241072,0.0,False,2026-02-26 11:18:06
0x2ef41ec3d264e1ec623520963ad5790df30a4444,0x2ef41e...0a4444,,2026-03-11 14:47:09,0.3,195.42899999999997,10292.648735631787,4.109483040829652,5354.08107457532,195.42899999999997,0-50k,3,6,0.9,0.9183035578333205,0.0002522202,0.018051337633320494,8.239663798846218,0.020057041814800548,43366364.699327275,43366364.699327275,0.0,False,2026-03-26 04:25:38
0x2f3ed4b4044c7151930a0c33a2c9a753a89e4444,0x2f3ed4...9e4444,,2026-02-26 06:02:17,0.3,187.794,4441.245255036065,0.769561335288465,963.4600093277468,187.794,0-50k,1,1,0.3,0.24759626497386553,5.971476e-05,-0.052463449786134465,-32.84107029712446,-0.17487816595378156,42284086.83061459,42284086.83061459,0.0,False,2026-02-26 06:02:48
0x2f6c7644d85e1317581102cce9b0e032eb014444,0x2f6c76...014444,,2026-02-26 01:07:45,0.5,312.99,9069.481560591781,3.780135535340503,4732.578484824897,312.99,0-50k,2,2,0.8,0.7705846172994857,0.00012058295999999998,-0.02953596566051436,-18.371370640839938,-0.03691995707564295,52075507.54431827,52075507.54431827,0.0,False,2026-03-01 10:17:52
0x2f6ce739ecbd34e378c32d1a572eeeae259e4444,0x2f6ce7...9e4444,,2026-05-02 14:56:27,0.4,247.252,5072.862860056205,692.3579878979938,855934.4861187738,247.252,0-50k,1,1,0.4,0.32073743122243575,0.00010219356,-0.07936476233756427,-49.0577405437186,-0.19841190584391066,48740130.93215387,48740130.93215387,0.0,False,2026-05-02 15:04:56
0x2f88fdf770915a4fa828c91a2fb169ada8c14444,0x2f88fd...c14444,,2026-03-22 09:17:32,0.4,250.54000000000002,4396.872176609389,0.7838488905699418,981.9275052169661,250.54000000000002,0-50k,1,1,0.4,0.37428020873129136,6.0038159999999994e-05,-0.02577982942870866,-16.14719616267166,-0.06444957357177164,56981415.40998853,56981415.40998853,0.0,False,2026-03-22 12:24:51
0x2f8f30dfd8c20c5db49e1a2875309a4c48b44444,0x2f8f30...b44444,,2026-03-29 04:40:58,0.4,242.26,4134.5575376596535,0.6903690562989706,836.2440378949431,242.26,0-50k,1,1,0.4,0.3487122049701943,0.00031438487999999997,-0.051602179909805736,-31.25286026237384,-0.12900544977451434,58593936.060478695,58593936.060478695,0.0,False,2026-03-29 11:17:30
0x2fbb77d562bbd6e0d1b18d57ef9d023ddf774444,0x2fbb77...774444,,2026-05-24 09:04:53,0.3,196.791,5483.288852650899,1.3491841396446633,1770.0486401654198,196.791,0-50k,1,1,0.3,0.2720877010139366,6.275124e-05,-0.0279750502260634,-18.350793696790817,-0.09325016742021133,35889227.302855164,35889227.302855164,0.0,False,2026-05-24 09:06:00
0x2fc225378cb1dfe36ff69b2ce6269a1fd2de4444,0x2fc225...de4444,,2026-02-03 08:26:23,0.5,376.955,14289.647852521734,5.173827498792074,7801.2005792286645,376.955,0-50k,3,3,1.1,0.866545016979751,0.00018326952,-0.23363825254024914,-176.14221497261926,-0.21239841140022647,62477046.65679084,62477046.65679084,0.0,False,2026-02-03 08:38:06
0x2fcad2933c1c02315670e2773ebbeba25b72ffff,0x2fcad2...72ffff,,2026-02-26 05:50:57,0.3,187.794,18601.606313779463,7.869941612775385,9852.85210153027,187.794,0-50k,1,2,0.3,0.3686668621800806,0.000102825,0.06856403718008061,42.919715993986834,0.22854679060026872,10095579.748985888,10095579.748985888,0.0,False,2026-02-26 05:53:36
0x2ff2f8bb066f3b46ae07b6490a8530169f874444,0x2ff2f8...874444,,2026-03-18 02:42:57,0.4,260.916,10388.318127310144,2829.972088798185,3691924.987604336,260.916,0-50k,1,1,0.4,0.3266687962512269,9.423036e-05,-0.07342543410877311,-47.8946764148116,-0.18356358527193278,25116288.970210735,25116288.970210735,0.0,False,2026-03-18 02:43:57
0x302c29cf6caa8bb00f5bd3d68a6fd8b26cb24444,0x302c29...b24444,,2026-05-25 06:01:07,0.6,397.36199999999997,7405.804918365333,2.653324370830388,3514.4342621396822,397.36199999999997,0-50k,1,1,0.6,0.492256769977789,6.351072e-05,-0.10780674074221099,-71.39717019134405,-0.17967790123701832,53655477.61251438,53655477.61251438,0.0,False,2026-05-25 06:03:17
0x3056eb61cf073c83141eba29f88d172fde984444,0x3056eb...984444,,2026-03-12 14:00:34,0.6,391.05,8030.728179647764,3.07652231972654,4010.2468437635453,391.05,0-50k,1,1,0.6,0.5526190740154483,0.00869219088,-0.05607311686455168,-36.54565391647156,-0.0934551947742528,48694214.42890274,48694214.42890274,0.0,False,2026-03-12 14:00:39
0x306453faf93c5168a324b01f8678acad486f4444,0x306453...6f4444,,2026-02-14 06:15:55,0.3,189.714,4648.897980127277,0.891128631105873,1127.063847477464,189.714,0-50k,1,1,0.3,0.3221398014002195,6.029076e-05,0.022079510640219537,8.058370943811383,0.0735983688007318,40808380.99931933,40808380.99931933,0.0,False,2026-02-27 05:08:09
0x30806e62bf4882b727c40a7f4073c3663ee14444,0x30806e...e14444,,2026-04-09 16:40:22,0.6,361.776,742360.9480702315,,,361.776,200k-1m,1,2,0.6,0.14605962991487612,5.8419e-05,-0.45399878908512387,-271.32719765139467,-0.7566646484752064,487331.66923777084,487331.66923777084,0.0,False,2026-04-16 08:45:01
0x30807a624207902bd4c5d2a9849153e0792cffff,0x30807a...2cffff,,2026-05-08 12:02:08,0.4,259.708,6078.910086312465,1.8288051934723968,2374.776695931646,259.708,0-50k,1,4,0.4,0.7187505967198812,0.00014894664,0.31860165007988117,206.8584933473644,0.7965041251997029,42722790.156868696,42722790.156868696,0.0,False,2026-05-08 12:03:02
0x30a154ae1fcbbcbf54da612e75926e53b9d64444,0x30a154...d64444,,2026-05-24 07:47:35,0.6,393.582,4467.8780101924485,0.784420763350061,1029.112976269479,393.582,0-50k,1,2,0.6,0.572404903929107,8.909604e-05,-0.027684192110892944,-18.159999498982422,-0.04614032018482157,88091483.04902956,88091483.04902956,0.0,False,2026-05-24 07:50:37
0x30a510418167c5f0aa222df56d79ee518c36ffff,0x30a510...36ffff,,2026-05-06 13:15:45,0.4,259.048,20192.4293942863,8.257359143446036,10695.261856957044,259.048,0-50k,1,1,0.4,0.3602416327937809,6.479363999999999e-05,-0.03982316084621911,-25.790275427228412,-0.09955790211554777,12828966.4874748,12828966.4874748,0.0,False,2026-05-06 13:16:01
0x30b79364f866b2db2d55ef44b5affe4774784444,0x30b793...784444,,2026-03-13 02:39:05,0.6,393.516,6719.521320506423,2.288811881188119,3002.2803207920792,393.516,0-50k,1,1,0.6,0.7842957357633121,0.00869219088,0.17560354488331215,115.17134094716906,0.2926725748055203,58563100.1421307,58563100.1421307,0.0,False,2026-03-13 02:39:13
0x30d1b2919cf2178d1a5d8c370a104e31e8ca4444,0x30d1b2...ca4444,,2026-03-22 14:48:35,0.4,250.54000000000002,8385.73524334155,3.3546715150715363,4202.397006930114,250.54000000000002,0-50k,1,8,0.4,1.0509310356929134,0.00022427616000000002,0.6507067595329133,407.57017883344025,1.6267668988322832,29876927.034982897,29876927.034982894,3.725290298461914e-09,False,2026-03-22 14:52:31
0x30d31d1b0d4f1fb82e17f858497a523fb0dd4444,0x30d31d...dd4444,,2026-03-09 14:55:27,0.4,253.88000000000002,12724.647976744936,5.439435431642548,6904.819336927051,253.88000000000002,0-50k,1,4,0.4,0.9153441141665865,0.00013026408,0.5152138500865864,327.0062306499564,1.2880346252164658,19951828.959353615,19951828.959353615,0.0,False,2026-03-09 14:59:28
0x30ead4ae9a6862895024345e092885a5e9844444,0x30ead4...844444,,2026-02-10 08:11:05,0.5,309.77,15870.290022333897,6.976057170389257,8643.89291868592,309.77,0-50k,1,1,0.5,0.3615954339559959,6.024984e-05,-0.13846481588400408,-85.78449203277587,-0.27692963176800817,19518861.946698375,19518861.946698375,0.0,False,2026-02-10 08:11:12
0x30ed9f38e2947f54cd8d9d595d74969dfa2affff,0x30ed9f...2affff,,2026-03-12 02:23:56,0.3,195.525,7424.5279303352345,,,195.525,0-50k,1,0,0.3,0.0,2.384364e-05,-0.30002384364,,-1.0000794788,26335007.671143826,0.0,26335007.671143826,True,2026-03-12 02:23:56
0x30ef9d069ac3e53e88d1a36924441a34f4c84444,0x30ef9d...c84444,,2026-03-22 03:31:19,0.77,482.28950000000003,5247.960557937029,1.5963366336633664,1999.7309009900991,482.28950000000003,0-50k,1,1,0.77,0.5653137391961587,0.00869161488,-0.21337787568384134,-133.64923243457406,-0.277114124264729,91900366.75686981,91900366.75686981,0.0,False,2026-03-22 03:31:30
0x30f55ce1ae36c6fd16aec9c20a9285f3b85e4444,0x30f55c...5e4444,,2026-05-28 09:33:46,0.77,490.8673,4600.388437982032,1.0665849949835204,1359.874536904089,490.8673,0-50k,1,1,0.77,0.7250283355297782,0.025394901,-0.07036656547022183,-44.8579818216117,-0.09138514996132704,106701272.42892554,106701272.42892554,0.0,False,2026-05-28 09:34:58
0x31156ac46446198ece5fe2f43e5c8256d9f4ffff,0x31156a...f4ffff,,2026-04-03 03:57:37,0.99,582.2388,10250.915461715284,4.96710169984288,5842.503703423189,582.2388,0-50k,1,2,0.99,1.0844217624581183,8.789184e-05,0.09433387061811828,55.47963598792779,0.09528673799809927,56798712.48324333,56798712.48324333,0.0,False,2026-04-03 04:29:10
0x311623ece2f58bc05d4ca4aae3063bf4a0674444,0x311623...674444,,2026-05-12 11:10:39,0.77,511.78819999999996,12801.702990463094,5.399119057003281,7177.156944855601,511.78819999999996,0-50k,1,4,0.77,0.564282931333979,0.00029194796000000004,-0.20600901662602103,-135.31277178396837,-0.2675441774363909,39978134.18896436,11978134.18896436,28000000.0,True,2026-05-26 11:23:50
0x3163b187dbc0afd4bef845d9d73b1240929f4444,0x3163b1...9f4444,,2026-05-12 12:36:45,0.4,265.864,6545.799114937667,2.02834945562449,2696.3254983507472,265.864,0-50k,1,1,0.4,0.4620607841233723,6.27498e-05,0.061998034323372295,41.20761349337265,0.15499508580843072,40615972.98231962,40615972.98231962,0.0,False,2026-05-12 12:42:30
0x31825d93c2a30d29bc7889a385eb4bb8f4334444,0x31825d...334444,,2026-03-17 08:30:08,0.77,514.9529,17782.00507821596,7.35402443078758,9836.301837155619,514.9529,0-50k,1,1,0.77,0.9426807409255618,0.00869219088,0.16398855004556173,109.67062261397037,0.21297214291631394,28959214.539357472,28959214.539357472,0.0,False,2026-03-17 08:30:10
0x3188be752ea468062db5f51c88aeff8423264444,0x3188be...264444,,2026-03-12 12:42:12,0.4,260.7,13550.473507945459,,,260.7,0-50k,2,0,0.6000000000000001,0.0,4.006416e-05,-0.6000400641600001,,-1.0000667736,37158096.78147991,0.0,37158096.78147991,True,2026-04-14 03:43:08
0x31d29c7777a878a4b9e0088377afa70b0ec74444,0x31d29c...c74444,,2026-04-25 08:06:07,0.77,484.28380000000004,5003.85836282667,1.4082178217821781,1771.3690336633663,484.28380000000004,0-50k,1,3,0.77,0.9891791398723901,0.0031163348400000007,0.21606280503239012,135.89054059707146,0.2806010454966105,96782075.92719093,96782075.92719094,-1.4901161193847656e-08,False,2026-04-25 08:06:28
0x31d6f58a5a65dccddffbcaeb3c5be44b8ddc4444,0x31d6f5...dc4444,,2026-03-10 02:37:35,0.4,256.84000000000003,6428.545010630749,2.0943794296325238,2689.602063534087,256.84000000000003,0-50k,1,1,0.4,0.26898653515211246,5.990112e-05,-0.13107336596788757,-84.1622082879806,-0.3276834149197189,39953053.07426006,39953053.07426006,0.0,False,2026-03-10 02:38:27
0x31e304bfcc745c2cd26d54da023b55c1bbaa4444,0x31e304...aa4444,,2026-06-01 02:34:31,0.6,0.0,0.0,1.1326732673267326,0.0,0.0,0-50k,1,1,0.6,0.5139760484065268,6.351072e-05,-0.08608746231347321,0.0,-0.1434791038557887,79532826.93870486,79532826.93870486,0.0,False,2026-06-01 02:35:00
0x31e9b4840a2313b7c93d52151ea2214b32394444,0x31e9b4...394444,,2026-05-30 14:43:35,0.3,215.316,5185.495087331863,0.8314704819578193,1193.5259886215322,215.316,0-50k,1,1,0.3,0.3133386310214797,6.199176000000001e-05,0.013276639261479697,9.528909530749216,0.04425546420493232,41522746.8879521,41522746.8879521,0.0,False,2026-05-30 14:45:33
0x31ecd6a851a54bdaaf7f695daef277239e874444,0x31ecd6...874444,,2026-03-03 17:08:52,0.6,380.178,6972.398870561088,2.5850801868153312,3275.9687175435965,380.178,0-50k,1,1,0.6,0.577021763338179,0.00583464248,-0.02881287914182097,-18.256704610632045,-0.048021465236368285,54526140.43714427,54526140.43714427,0.0,False,2026-03-03 17:10:09
0x31f650380d01873dbd82d8de3ad7502a57ac4444,0x31f650...ac4444,,2026-02-11 10:01:37,0.3,182.33399999999997,10737.613484997351,4.690932123910278,5702.109452540377,182.33399999999997,0-50k,1,6,0.3,1.0992811838281467,0.00015411648000000002,0.7991270673481466,485.6934489928565,2.6637568911604887,16980868.258552793,16980868.258552793,0.0,False,2026-02-11 11:47:59
0x321d1aa1ec60aaead61df0ec9f4a1b0c944a4444,0x321d1a...4a4444,,2026-05-24 05:32:21,0.6,393.582,5108.814496904483,1.2448842795074786,1633.2134816570415,393.582,0-50k,1,1,0.6,0.5071683748690785,6.275124e-05,-0.09289437637092147,-60.93592406803336,-0.15482396061820247,77039790.78482454,77039790.78482454,0.0,False,2026-05-24 05:32:57
0x322264d8f947a333f2d74d192bc4dff50cc44444,0x322264...c44444,,2026-04-03 02:12:34,0.6,352.872,21527.90984692834,,,352.872,0-50k,1,1,0.6,0.09575474599600473,4.066632e-05,-0.5042859203239952,-291.9920850537184,-0.8404765338733254,16391372.990181334,16391372.990181334,0.0,False,2026-04-16 15:01:54
0x3236a77ae78b7eec0843312d479b9fac4b6f4444,0x3236a7...6f4444,,2026-03-30 07:24:08,0.4,243.55200000000002,4386.205556098787,0.8716453295854633,1061.4548165559938,243.55200000000002,0-50k,1,1,0.4,0.3310044083100586,6.0038159999999994e-05,-0.0690556298499414,-42.04659190303234,-0.1726390746248535,55526809.42217899,55526809.42217899,0.0,False,2026-03-30 07:29:05
0x323b3e0a609f094931059dbd1aa70c070b8d4444,0x323b3e...8d4444,,2026-01-29 03:43:52,0.3,260.178,7403.071451815526,1772.5278550175008,3074485.0150849554,260.178,0-50k,1,1,0.3,0.19316495218992646,0.000102588,-0.10693763581007353,-92.74273403264439,-0.35645878603357845,35144602.0335511,35144602.0335511,0.0,False,2026-01-29 03:44:46
0x324becb7b5750d4d745a7ae8c3f5a4bfb664ffff,0x324bec...64ffff,,2026-04-14 04:36:17,0.3,184.23,6012.93555480888,1.9551718939770166,2401.3421201825718,184.23,0-50k,1,1,0.3,0.2410582839157097,6.143484e-05,-0.0590031509242903,-36.233834982606666,-0.19667716974763436,30638944.70857267,30638944.70857267,0.0,False,2026-04-14 04:41:37
0x325f7c59cd01073511c59af857298b2ff0cc4444,0x325f7c...cc4444,,2026-03-14 13:13:36,0.4,263.1,4555.584756381805,0.7386138613861386,971.6465346534653,263.1,0-50k,1,1,0.4,0.394788042723658,6.0038159999999994e-05,-0.00527199543634205,-3.4676549982540124,-0.013179988590855124,57753288.34161845,57753288.34161845,0.0,False,2026-03-14 13:13:43
0x326101dc8d331097510c05c1d64dba785fc74444,0x326101...c74444,,2026-04-02 09:00:23,0.99,577.4274,9658.500162200298,4.69842297981183,5480.804374410096,577.4274,0-50k,1,1,0.99,0.7840873308171497,6.0038159999999994e-05,-0.20597270734285034,-120.1356412847909,-0.20805323974025286,59784375.45198079,59784375.45198079,0.0,False,2026-04-02 09:00:28
0x32635f776da7d3d2e43b54cf743247fb1f8e4444,0x32635f...8e4444,,2026-05-25 12:16:17,0.77,509.9479,6052.618204952634,1.9233276295541735,2547.5243784496847,509.9479,0-50k,1,1,0.77,0.8101717849322224,0.0030609742800000003,0.037110810652222395,24.57737657064728,0.04819585798989921,84252447.90473129,84252447.90473129,0.0,False,2026-05-25 12:16:22
0x32682822ec36bc2ec441b3b89ea43b1be9c74444,0x326828...c74444,,2026-06-01 03:20:47,0.6,0.0,0.0,5.844927208425562,0.0,0.0,0-50k,1,1,0.6,0.5379770477480789,6.275124e-05,-0.062085703491921114,0.0,-0.10347617248653519,28386929.106508374,28386929.106508374,0.0,False,2026-06-01 03:21:20
0x3274e098f391a8335b320f219a496d8bcfed4444,0x3274e0...ed4444,,2026-05-11 12:30:23,0.4,268.016,6934.630474106367,2.229201948844232,2987.308947607178,268.016,0-50k,2,3,0.8,0.8087446582633646,0.00015470172,0.008589956543364568,5.755614482315965,0.010737445679205709,80419979.04441504,80419979.04441503,1.4901161193847656e-08,False,2026-05-11 13:37:34
0x327e4c52bc0de619165e31bf1081a69013034444,0x327e4c...034444,,2026-05-07 16:10:34,0.99,630.7191,19508.900946084956,8.425761140714295,10735.93633027534,630.7191,0-50k,1,1,0.99,1.6578409506717682,0.0030602148,0.6647807358717682,423.5251590165448,0.6714956927997658,32329812.004431374,32329812.004431374,0.0,False,2026-05-07 16:10:39
0x32a0a6437ce5901a7e450935c2c9ccdd03214444,0x32a0a6...214444,,2026-05-07 02:31:43,0.4,254.836,15493.220067179065,6.595474846099282,8403.822139402782,254.836,0-50k,1,1,0.4,0.30817196426611987,6.351072e-05,-0.09189154645388016,-58.5431853303025,-0.2297288661347004,16448226.959600618,16448226.959600618,0.0,False,2026-05-07 02:34:08
0x32adae2a467d5742ad498aef2841b546decc4444,0x32adae...cc4444,,2026-01-29 09:47:28,0.3,260.178,5934.93994190399,0.648219696264349,1124.3500275644387,260.178,0-50k,1,1,0.3,0.2806967979615774,6.106968e-05,-0.019364271718422563,-16.793858290519168,-0.06454757239474188,43838354.31307367,43838354.31307367,0.0,False,2026-01-29 09:47:46
0x32b1fa9d307a19c119ab20219ba409f927334444,0x32b1fa...334444,,2026-03-16 12:48:46,0.77,522.907,5213.208732908951,1.2811127921117094,1740.0073942461238,522.907,0-50k,1,4,0.77,1.6788902191862105,0.008770031520000002,0.9001201876662105,611.2716194441236,1.1689872567093642,100304251.52537866,100304251.52537864,1.4901161193847656e-08,False,2026-03-16 12:49:57
0x32eb7602ec91a532a8dd7f6b3249d13bc00e4444,0x32eb76...0e4444,,2026-03-16 12:49:34,0.77,522.907,9212.216554685803,3.602970297029703,4893.554257425742,522.907,0-50k,1,1,0.77,0.41276698017099245,0.008692189440000001,-0.36592520926900757,-248.49980961458309,-0.4752275445052046,56762343.44860498,56762343.44860498,0.0,False,2026-03-16 12:49:52
0x331147a9b689fe6babe1d374abac99ec73594444,0x331147...594444,,2026-01-29 15:47:41,0.3,260.178,13523.14241049099,4.042898565889749,7012.488420507088,260.178,0-50k,3,3,0.85,0.8555584174047188,0.00018165264000000002,0.005376764764718852,3.7659935765043637,0.00632560560555159,59719438.43906437,59719438.43906437,0.0,False,2026-02-28 15:58:05
0x33208707aa756698be36cc09b55c2b213f684444,0x332087...684444,,2026-02-12 15:25:20,0.3,184.14,5856.871539046034,,,184.14,0-50k,1,1,0.3,0.2768070372122805,4.0509240000000005e-05,-0.023233472027719484,-14.260705130614229,-0.07744490675906496,31439992.967643727,31439992.967643727,0.0,False,2026-02-12 15:26:18
0x33323098d26795a1c9e6b15e827808fabc244444,0x333230...244444,,2026-03-11 13:37:06,0.6,390.85799999999995,5505.658474307809,1.5412624518239462,2008.0491979833464,390.85799999999995,0-50k,1,4,0.6,0.8139046731825802,0.005881091519999999,0.20802358166258023,135.5128018024546,0.3467059694376337,70992053.32549073,70992053.32549073,0.0,False,2026-03-11 13:37:45
